2026-04-18T07:28:48.702Z | 404 | GET | /api/health | 0.207ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:29:20.311Z | 404 | GET | /api/health | 0.291ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:29:51.961Z | 404 | GET | /api/health | 0.327ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:30:23.596Z | 404 | GET | /api/health | 0.304ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:30:55.201Z | 404 | GET | /api/health | 0.381ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:31:26.871Z | 404 | GET | /api/health | 0.505ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:31:58.890Z | 404 | GET | /api/health | 0.261ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:32:30.160Z | 404 | GET | /api/health | 0.356ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:33:01.794Z | 404 | GET | /api/health | 0.381ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:33:33.505Z | 404 | GET | /api/health | 0.353ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:34:05.137Z | 404 | GET | /api/health | 0.393ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:34:36.792Z | 404 | GET | /api/health | 0.233ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:35:08.432Z | 404 | GET | /api/health | 0.324ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:35:40.095Z | 404 | GET | /api/health | 0.555ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:36:11.750Z | 404 | GET | /api/health | 0.299ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:36:43.367Z | 404 | GET | /api/health | 0.372ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:37:14.998Z | 404 | GET | /api/health | 0.346ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:37:46.698Z | 404 | GET | /api/health | 1.297ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:38:18.372Z | 404 | GET | /api/health | 0.243ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:38:49.982Z | 404 | GET | /api/health | 0.383ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:39:21.816Z | 404 | GET | /api/health | 0.384ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:39:53.479Z | 404 | GET | /api/health | 0.337ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:40:25.147Z | 404 | GET | /api/health | 0.438ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:40:56.739Z | 404 | GET | /api/health | 0.422ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:41:28.382Z | 404 | GET | /api/health | 0.223ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:42:00.429Z | 404 | GET | /api/health | 0.201ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:42:31.796Z | 404 | GET | /api/health | 0.278ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:43:03.519Z | 404 | GET | /api/health | 0.312ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:43:35.219Z | 404 | GET | /api/health | 0.628ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:44:06.891Z | 404 | GET | /api/health | 0.332ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:44:38.573Z | 404 | GET | /api/health | 0.473ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:45:10.283Z | 404 | GET | /api/health | 0.259ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:45:41.933Z | 404 | GET | /api/health | 0.474ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:45:52.155Z | 401 | GET | /api/tenant/dashboard-data | 0.279ms | User: guest | IP: ::ffff:172.18.0.1 | Body: - | Msg: No token provided
2026-04-18T07:46:00.978Z | 401 | GET | /api/tenant/dashboard-data | 0.222ms | User: guest | IP: ::ffff:172.18.0.1 | Body: - | Msg: No token provided
2026-04-18T07:46:02.869Z | 401 | GET | /api/tenant/dashboard-data | 0.449ms | User: guest | IP: ::ffff:172.18.0.1 | Body: - | Msg: No token provided
2026-04-18T07:46:13.603Z | 404 | GET | /api/health | 0.351ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:46:15.459Z | 401 | GET | /api/tenant/dashboard-data | 1.149ms | User: guest | IP: ::ffff:172.18.0.1 | Body: - | Msg: Invalid or expired token
2026-04-18T07:46:45.276Z | 404 | GET | /api/health | 0.232ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:47:16.859Z | 404 | GET | /api/health | 0.426ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:47:48.816Z | 404 | GET | /api/health | 0.721ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:48:20.478Z | 404 | GET | /api/health | 0.568ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:48:52.297Z | 404 | GET | /api/health | 0.940ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:49:23.894Z | 404 | GET | /api/health | 0.287ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:49:55.561Z | 404 | GET | /api/health | 0.327ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:50:27.207Z | 404 | GET | /api/health | 0.357ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:50:58.879Z | 404 | GET | /api/health | 0.261ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:51:30.557Z | 404 | GET | /api/health | 0.314ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:52:02.421Z | 404 | GET | /api/health | 0.374ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:52:33.870Z | 404 | GET | /api/health | 0.254ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:53:05.578Z | 404 | GET | /api/health | 0.321ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:53:09.336Z | 401 | GET | /api/tenant/dashboard-data | 0.332ms | User: guest | IP: ::ffff:172.18.0.1 | Body: - | Msg: No token provided
2026-04-18T07:53:37.262Z | 404 | GET | /api/health | 0.248ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:54:08.893Z | 404 | GET | /api/health | 0.313ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:54:40.538Z | 404 | GET | /api/health | 0.298ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:55:12.213Z | 404 | GET | /api/health | 0.324ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:55:43.918Z | 404 | GET | /api/health | 0.404ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:56:15.544Z | 404 | GET | /api/health | 0.479ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:56:47.206Z | 404 | GET | /api/health | 0.273ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:57:18.878Z | 404 | GET | /api/health | 0.271ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:57:50.540Z | 404 | GET | /api/health | 0.227ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:58:22.195Z | 404 | GET | /api/health | 0.343ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:58:54.053Z | 404 | GET | /api/health | 2.136ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:59:25.678Z | 404 | GET | /api/health | 0.433ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T07:59:57.342Z | 404 | GET | /api/health | 0.251ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:00:29.035Z | 404 | GET | /api/health | 0.321ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:01:00.689Z | 404 | GET | /api/health | 0.411ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:01:33.148Z | 404 | GET | /api/health | 0.532ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:02:04.130Z | 404 | GET | /api/health | 0.366ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:02:35.782Z | 404 | GET | /api/health | 0.401ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:03:07.473Z | 404 | GET | /api/health | 0.398ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:03:39.150Z | 404 | GET | /api/health | 0.322ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:04:10.839Z | 404 | GET | /api/health | 0.372ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:04:42.561Z | 404 | GET | /api/health | 0.327ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:05:14.270Z | 404 | GET | /api/health | 0.270ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:05:45.929Z | 404 | GET | /api/health | 0.247ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:06:17.623Z | 404 | GET | /api/health | 0.225ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:06:49.410Z | 404 | GET | /api/health | 2.380ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:07:21.211Z | 404 | GET | /api/health | 0.538ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:07:52.735Z | 404 | GET | /api/health | 0.384ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:08:24.408Z | 404 | GET | /api/health | 0.301ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:08:56.070Z | 404 | GET | /api/health | 0.456ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:09:27.751Z | 404 | GET | /api/health | 0.207ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:09:59.417Z | 404 | GET | /api/health | 0.480ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:10:31.088Z | 404 | GET | /api/health | 0.415ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:11:02.749Z | 404 | GET | /api/health | 0.250ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:11:34.870Z | 404 | GET | /api/health | 0.279ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:12:06.185Z | 404 | GET | /api/health | 0.241ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:12:37.872Z | 404 | GET | /api/health | 0.229ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:13:09.572Z | 404 | GET | /api/health | 0.238ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:13:41.325Z | 404 | GET | /api/health | 0.225ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:14:12.985Z | 404 | GET | /api/health | 0.360ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:14:44.542Z | 404 | GET | /api/health | 0.350ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:15:16.230Z | 404 | GET | /api/health | 0.482ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:15:47.937Z | 404 | GET | /api/health | 0.292ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:16:19.571Z | 404 | GET | /api/health | 0.200ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:16:51.216Z | 404 | GET | /api/health | 0.295ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:17:22.866Z | 404 | GET | /api/health | 0.281ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:17:54.544Z | 404 | GET | /api/health | 0.297ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:18:26.243Z | 404 | GET | /api/health | 1.058ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:18:57.916Z | 404 | GET | /api/health | 0.318ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:19:29.561Z | 404 | GET | /api/health | 0.242ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:19:46.237Z | 404 | GET | /favicon.ico | 0.353ms | User: guest | IP: ::ffff:172.18.0.1 | Body: - | Msg: Cannot GET /favicon.ico - Route not found
2026-04-18T08:20:01.236Z | 404 | GET | /api/health | 0.233ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:20:32.878Z | 404 | GET | /api/health | 0.310ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:21:04.508Z | 404 | GET | /api/health | 0.230ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:21:36.429Z | 404 | GET | /api/health | 0.244ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:22:07.847Z | 404 | GET | /api/health | 0.371ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:22:39.565Z | 404 | GET | /api/health | 0.344ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:23:11.193Z | 404 | GET | /api/health | 0.346ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:23:42.864Z | 404 | GET | /api/health | 0.432ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:24:14.526Z | 404 | GET | /api/health | 0.292ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:24:46.263Z | 404 | GET | /api/health | 0.462ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:25:17.884Z | 404 | GET | /api/health | 0.281ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:25:49.614Z | 404 | GET | /api/health | 1.187ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:25:49.892Z | 401 | GET | /api/me | 0.503ms | User: guest | IP: ::ffff:172.18.0.1 | Body: - | Msg: No token provided
2026-04-18T08:25:49.898Z | 401 | GET | /api/me | 0.615ms | User: guest | IP: ::ffff:172.18.0.1 | Body: - | Msg: No token provided
2026-04-18T08:26:21.289Z | 404 | GET | /api/health | 0.248ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:26:52.973Z | 404 | GET | /api/health | 0.429ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:27:24.637Z | 404 | GET | /api/health | 0.427ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:27:56.283Z | 404 | GET | /api/health | 0.267ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:28:27.903Z | 404 | GET | /api/health | 0.204ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:28:59.656Z | 404 | GET | /api/health | 0.293ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:29:31.235Z | 404 | GET | /api/health | 0.295ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:30:02.926Z | 404 | GET | /api/health | 0.244ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:30:34.557Z | 404 | GET | /api/health | 0.280ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:31:06.249Z | 404 | GET | /api/health | 0.432ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:31:37.984Z | 404 | GET | /api/health | 0.619ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:32:09.567Z | 404 | GET | /api/health | 0.537ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:32:41.239Z | 404 | GET | /api/health | 0.279ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:33:12.980Z | 404 | GET | /api/health | 3.202ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:33:44.609Z | 404 | GET | /api/health | 0.203ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:34:16.291Z | 404 | GET | /api/health | 0.386ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:34:47.927Z | 404 | GET | /api/health | 0.232ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:35:19.578Z | 404 | GET | /api/health | 0.247ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:35:51.327Z | 404 | GET | /api/health | 0.390ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:36:23.029Z | 404 | GET | /api/health | 0.243ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:36:54.650Z | 404 | GET | /api/health | 0.544ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:37:26.367Z | 404 | GET | /api/health | 0.246ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:37:58.011Z | 404 | GET | /api/health | 0.281ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:38:29.741Z | 404 | GET | /api/health | 0.208ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:39:01.369Z | 404 | GET | /api/health | 0.416ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:39:33.018Z | 404 | GET | /api/health | 0.292ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:40:04.726Z | 404 | GET | /api/health | 0.308ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:40:36.433Z | 404 | GET | /api/health | 0.530ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:41:08.117Z | 404 | GET | /api/health | 0.233ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:41:39.763Z | 404 | GET | /api/health | 0.415ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:42:11.461Z | 404 | GET | /api/health | 0.276ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:42:43.147Z | 404 | GET | /api/health | 0.426ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:43:14.780Z | 404 | GET | /api/health | 0.181ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:43:46.489Z | 404 | GET | /api/health | 0.267ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:44:18.128Z | 404 | GET | /api/health | 0.289ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:44:49.846Z | 404 | GET | /api/health | 0.310ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:45:21.503Z | 404 | GET | /api/health | 0.333ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:45:53.182Z | 404 | GET | /api/health | 0.275ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:46:24.852Z | 404 | GET | /api/health | 0.503ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:46:56.529Z | 404 | GET | /api/health | 0.238ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:47:28.206Z | 404 | GET | /api/health | 0.512ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:47:59.843Z | 404 | GET | /api/health | 0.358ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:48:31.496Z | 404 | GET | /api/health | 0.299ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:49:03.186Z | 404 | GET | /api/health | 0.282ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:49:34.853Z | 404 | GET | /api/health | 0.235ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:50:06.515Z | 404 | GET | /api/health | 1.405ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:50:38.212Z | 404 | GET | /api/health | 1.123ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:51:09.908Z | 404 | GET | /api/health | 0.271ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:51:42.090Z | 404 | GET | /api/health | 0.384ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:52:13.228Z | 404 | GET | /api/health | 0.423ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:52:44.925Z | 404 | GET | /api/health | 0.389ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:53:16.596Z | 404 | GET | /api/health | 0.628ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:53:48.337Z | 404 | GET | /api/health | 0.337ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:54:20.008Z | 404 | GET | /api/health | 0.246ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:54:51.666Z | 404 | GET | /api/health | 0.272ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:55:23.350Z | 404 | GET | /api/health | 0.445ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:55:55.064Z | 404 | GET | /api/health | 0.279ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:56:26.704Z | 404 | GET | /api/health | 0.375ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:56:58.358Z | 404 | GET | /api/health | 0.236ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:57:30.044Z | 404 | GET | /api/health | 0.239ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:58:01.794Z | 404 | GET | /api/health | 0.242ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:58:33.418Z | 404 | GET | /api/health | 0.597ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:59:05.081Z | 404 | GET | /api/health | 0.261ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T08:59:37.155Z | 404 | GET | /api/health | 0.624ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:00:08.579Z | 404 | GET | /api/health | 0.413ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:00:40.173Z | 404 | GET | /api/health | 0.289ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:01:11.849Z | 404 | GET | /api/health | 0.221ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:01:43.698Z | 404 | GET | /api/health | 0.232ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:02:15.432Z | 404 | GET | /api/health | 1.136ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:02:47.264Z | 404 | GET | /api/health | 5.997ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:03:18.989Z | 404 | GET | /api/health | 0.364ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
